#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
26281861|2021-03-22T05:00:34.530000|42.8218|12.4945|8.3|BULLETIN-INGV||||ML|2.3|--|6 km NW Massa Martana (PG)|earthquake
26282511|2021-03-22T06:37:18.430000|42.682|13.3135|11.6|BULLETIN-INGV||||ML|2.1|--|6 km E Accumoli (RI)|earthquake
26290031|2021-03-22T18:53:04.730000|43.1755|13.451|17.9|BULLETIN-INGV||||ML|2.5|--|3 km W Mogliano (MC)|earthquake
26293261|2021-03-23T05:28:05.270000|42.7702|13.6128|22.9|BULLETIN-INGV||||ML|2.2|--|4 km W Civitella del Tronto (TE)|earthquake
26307541|2021-03-25T06:49:23.530000|42.6527|13.4283|15.8|BULLETIN-INGV||||ML|2.1|--|7 km W Cortino (TE)|earthquake
26309791|2021-03-25T13:40:02.100000|42.9818|13.0148|7.8|BULLETIN-INGV||||ML|2.4|--|2 km SE Monte Cavallo (MC)|earthquake
26312341|2021-03-26T00:19:40.780000|42.6473|13.4278|15.8|BULLETIN-INGV||||ML|2.4|--|7 km W Cortino (TE)|earthquake
26313111|2021-03-26T05:32:27.510000|43.4115|12.3713|6.1|BULLETIN-INGV||||ML|2.8|--|6 km NE Montone (PG)|earthquake
26325221|2021-03-27T17:25:42.980000|42.4485|13.1923|12.2|BULLETIN-INGV||||ML|2.1|--|3 km W Cagnano Amiterno (AQ)|earthquake
26333091|2021-03-28T20:49:03.680000|42.8137|12.4988|7.6|BULLETIN-INGV||||ML|2.2|--|5 km NW Massa Martana (PG)|earthquake
26338611|2021-03-29T16:24:15.980000|42.7882|12.5562|8.5|BULLETIN-INGV||||ML|2.1|--|3 km E Massa Martana (PG)|earthquake
26357091|2021-04-01T08:06:11.250000|43.1422|12.5572|8.1|BULLETIN-INGV||||ML|2.0|--|4 km W Valfabbrica (PG)|earthquake
26369251|2021-04-02T19:06:43.550000|43.1427|12.5503|9.1|BULLETIN-INGV||||ML|2.2|--|5 km W Valfabbrica (PG)|earthquake
26369441|2021-04-02T20:12:56.690000|43.3617|12.5232|8.3|BULLETIN-INGV||||ML|2.0|--|5 km W Gubbio (PG)|earthquake
26378631|2021-04-04T12:18:13.350000|43.0767|13.1032|10.5|BULLETIN-INGV||||ML|2.1|--|2 km NE Pievebovigliana (MC)|earthquake
26385461|2021-04-05T20:05:06.690000|42.8027|13.1113|9.2|BULLETIN-INGV||||ML|3.0|--|2 km NE Norcia (PG)|earthquake
26387881|2021-04-06T06:20:11.820000|42.8062|13.1902|10.9|BULLETIN-INGV||||ML|2.0|--|8 km E Norcia (PG)|earthquake
26396311|2021-04-06T13:31:20.050000|42.8977|12.8583|12.6|BULLETIN-INGV||||ML|2.0|--|6 km W Sellano (PG)|earthquake
26410421|2021-04-07T11:42:21.850000|42.2247|13.265|9.3|BULLETIN-INGV||||ML|2.4|--|4 km NE Borgorose (RI)|earthquake
26417691|2021-04-08T16:15:17.580000|43.1417|12.5625|7.8|BULLETIN-INGV||||ML|2.4|--|4 km SW Valfabbrica (PG)|earthquake
26417791|2021-04-08T16:16:39.440000|43.1422|12.5688|8.5|BULLETIN-INGV||||ML|2.1|--|3 km SW Valfabbrica (PG)|earthquake
26419521|2021-04-09T04:12:10.400000|43.1357|12.565|8.8|BULLETIN-INGV||||ML|2.6|--|4 km SW Valfabbrica (PG)|earthquake
26426381|2021-04-10T02:16:50.420000|42.937|13.1423|10.4|BULLETIN-INGV||||ML|2.2|--|1 km S Ussita (MC)|earthquake
26427371|2021-04-10T06:32:22.150000|42.619|13.2712|11.0|BULLETIN-INGV||||ML|2.0|--|2 km SW Amatrice (RI)|earthquake
26432221|2021-04-11T00:55:53.480000|43.2103|10.908|10.3|BULLETIN-INGV||||ML|2.7|--|Castelnuovo di Val di Cecina (PI)|earthquake
26432821|2021-04-11T06:03:52.950000|42.3857|13.324|10.5|BULLETIN-INGV||||ML|2.1|--|6 km E Scoppito (AQ)|earthquake
26436711|2021-04-11T17:41:15.170000|42.864|12.7072|7.4|BULLETIN-INGV||||ML|2.5|--|4 km W Trevi (PG)|earthquake
26437221|2021-04-11T21:13:47.650000|43.0497|13.1197|8.3|BULLETIN-INGV||||ML|3.1|--|3 km E Fiordimonte (MC)|earthquake
26437611|2021-04-11T22:58:05.300000|42.8783|13.0013|10.3|BULLETIN-INGV||||ML|2.3|--|3 km W Preci (PG)|earthquake
26438531|2021-04-12T03:15:26.820000|42.873|12.9953|9.8|BULLETIN-INGV||||ML|3.0|--|4 km W Preci (PG)|earthquake
26441951|2021-04-12T18:01:23.750000|42.8388|13.1327|10.0|BULLETIN-INGV||||ML|2.1|--|6 km NE Norcia (PG)|earthquake
26442911|2021-04-13T02:01:58.500000|43.1355|12.5667|8.2|BULLETIN-INGV||||ML|2.0|--|4 km SW Valfabbrica (PG)|earthquake
26445621|2021-04-13T12:53:27.910000|43.1393|12.5697|7.9|BULLETIN-INGV||||ML|2.2|--|4 km SW Valfabbrica (PG)|earthquake
26445881|2021-04-13T13:43:44.460000|42.9565|13.1222|8.3|BULLETIN-INGV||||ML|2.4|--|2 km NW Ussita (MC)|earthquake
26448671|2021-04-14T06:44:53.560000|42.8302|13.1163|8.3|BULLETIN-INGV||||ML|2.7|--|4 km NE Norcia (PG)|earthquake
26459121|2021-04-16T05:47:14.280000|43.2953|12.8632|54.4|BULLETIN-INGV||||ML|2.0|--|6 km SW Fabriano (AN)|earthquake
26464241|2021-04-16T19:20:15.940000|43.2737|14.5098|38.3|BULLETIN-INGV||||ML|3.5|--|Adriatico Centrale (MARE)|earthquake
26467981|2021-04-17T15:45:53.890000|43.1845|11.016|10.6|BULLETIN-INGV||||ML|2.5|--|6 km N Montieri (GR)|earthquake
26469361|2021-04-17T23:36:28.950000|43.3507|12.5212|7.6|BULLETIN-INGV||||ML|2.2|--|5 km W Gubbio (PG)|earthquake
26471301|2021-04-18T10:10:12.570000|42.6445|13.2718|7.8|BULLETIN-INGV||||ML|2.3|--|2 km NW Amatrice (RI)|earthquake
26473301|2021-04-18T17:25:59.570000|43.0248|13.0923|8.3|BULLETIN-INGV||||ML|3.3|--|1 km S Fiordimonte (MC)|earthquake
26477541|2021-04-19T12:34:47.250000|43.1237|13.3883|19.9|BULLETIN-INGV||||ML|2.0|--|3 km N Sant'Angelo in Pontano (MC)|earthquake
26478301|2021-04-19T14:36:09.390000|43.0302|13.0965|7.9|BULLETIN-INGV||||ML|2.1|--|1 km SE Fiordimonte (MC)|earthquake
26487311|2021-04-21T01:34:40.310000|42.6377|13.2723|7.1|BULLETIN-INGV||||ML|2.4|--|2 km NW Amatrice (RI)|earthquake
26488241|2021-04-21T05:53:51.470000|42.9398|13.1028|10.3|BULLETIN-INGV||||ML|2.0|--|1 km NE Visso (MC)|earthquake
26546571|2021-04-30T03:12:57.540000|43.0932|13.3627|21.5|BULLETIN-INGV||||ML|2.9|--|3 km W Sant'Angelo in Pontano (MC)|earthquake
26569521|2021-05-02T02:05:04.620000|42.8367|12.8367|9.8|BULLETIN-INGV||||ML|2.0|--|5 km E Campello sul Clitunno (PG)|earthquake
26578331|2021-05-02T15:08:49.010000|43.0562|13.6552|25.3|BULLETIN-INGV||||ML|2.1|--|1 km S Petritoli (FM)|earthquake
26610281|2021-05-06T14:32:04.530000|42.9917|12.9412|9.0|BULLETIN-INGV||||ML|2.3|--|5 km W Monte Cavallo (MC)|earthquake
26624281|2021-05-07T17:18:36.990000|43.1982|11.0122|8.7|BULLETIN-INGV||||ML|2.0|--|7 km N Montieri (GR)|earthquake
26631971|2021-05-08T19:41:24.890000|42.8433|13.1888|9.9|BULLETIN-INGV||||ML|2.4|--|6 km SE Castelsantangelo sul Nera (MC)|earthquake
26639241|2021-05-09T16:49:20.870000|42.4488|12.6767|7.9|BULLETIN-INGV||||ML|2.1|--|4 km NE Configni (RI)|earthquake
26643351|2021-05-10T09:48:59.030000|43.3552|12.5165|8.2|BULLETIN-INGV||||ML|2.2|--|5 km W Gubbio (PG)|earthquake
26643641|2021-05-10T10:37:51.220000|42.7943|13.2047|10.1|BULLETIN-INGV||||ML|2.4|--|8 km W Arquata del Tronto (AP)|earthquake
26649911|2021-05-11T12:59:52.400000|43.0252|12.9637|12.7|BULLETIN-INGV||||ML|2.0|--|5 km NW Monte Cavallo (MC)|earthquake
26658021|2021-05-12T13:08:13.190000|42.9667|13.2218|8.2|BULLETIN-INGV||||ML|2.1|--|3 km S Bolognola (MC)|earthquake
26672251|2021-05-14T08:11:02.680000|42.107|13.3238|7.9|BULLETIN-INGV||||ML|2.0|--|4 km W Magliano de' Marsi (AQ)|earthquake
26677391|2021-05-14T20:22:43.560000|43.3608|12.5683|7.1|BULLETIN-INGV||||ML|2.8|--|1 km NW Gubbio (PG)|earthquake
26677581|2021-05-14T20:54:07.000000|43.062|13.3057|23.0|BULLETIN-INGV||||ML|2.2|--|3 km W Gualdo (MC)|earthquake
26679671|2021-05-15T07:56:01.740000|43.3617|12.5662|8.6|BULLETIN-INGV||||Mw|3.9|--|1 km NW Gubbio (PG)|earthquake
26679781|2021-05-15T07:58:43.580000|43.3673|12.5562|8.8|BULLETIN-INGV||||ML|2.3|--|2 km NW Gubbio (PG)|earthquake
26680121|2021-05-15T08:07:20.430000|43.3572|12.5727|7.4|BULLETIN-INGV||||ML|3.1|--|1 km W Gubbio (PG)|earthquake
26681301|2021-05-15T09:14:54.870000|43.3605|12.5657|8.0|BULLETIN-INGV||||ML|2.3|--|1 km NW Gubbio (PG)|earthquake
26682121|2021-05-15T10:19:18.000000|43.365|12.5582|7.9|BULLETIN-INGV||||ML|2.9|--|2 km NW Gubbio (PG)|earthquake
26682721|2021-05-15T11:07:19.860000|43.2853|12.2513|7.5|BULLETIN-INGV||||ML|2.0|--|7 km W Umbertide (PG)|earthquake
26683271|2021-05-15T12:08:28.580000|43.3728|12.5542|8.2|BULLETIN-INGV||||ML|2.0|--|3 km NW Gubbio (PG)|earthquake
26687951|2021-05-15T21:27:25.210000|43.3688|12.5543|8.6|BULLETIN-INGV||||ML|2.7|--|3 km NW Gubbio (PG)|earthquake
26688041|2021-05-15T21:30:31.850000|43.3693|12.5533|7.8|BULLETIN-INGV||||ML|2.0|--|3 km NW Gubbio (PG)|earthquake
26698711|2021-05-17T06:33:44.010000|43.1352|11.0125|8.8|BULLETIN-INGV||||ML|2.1|--|1 km NW Montieri (GR)|earthquake
26704511|2021-05-17T16:04:39.240000|42.3678|13.2522|10.3|BULLETIN-INGV||||ML|2.0|--|1 km SW Scoppito (AQ)|earthquake
26734391|2021-05-21T06:05:45.040000|42.7967|13.2153|10.4|BULLETIN-INGV||||ML|2.1|--|7 km W Arquata del Tronto (AP)|earthquake
26742101|2021-05-21T19:49:26.670000|43.134|11.0327|10.2|BULLETIN-INGV||||ML|2.1|--|1 km E Montieri (GR)|earthquake
26745791|2021-05-22T08:30:05.080000|42.7905|12.7383|8.0|BULLETIN-INGV||||ML|2.0|--|5 km SW Campello sul Clitunno (PG)|earthquake
26747751|2021-05-22T11:32:14.800000|42.4542|13.3397|11.3|BULLETIN-INGV||||ML|2.2|--|4 km E Pizzoli (AQ)|earthquake
26760261|2021-05-23T20:51:23.000000|43.3675|12.5587|7.9|BULLETIN-INGV||||ML|3.0|--|2 km NW Gubbio (PG)|earthquake
26795171|2021-05-28T01:55:35.470000|42.4478|12.7725|7.9|BULLETIN-INGV||||ML|2.6|--|1 km S Greccio (RI)|earthquake
26822861|2021-05-31T19:11:16.780000|42.7965|13.2175|11.0|BULLETIN-INGV||||ML|2.0|--|7 km W Arquata del Tronto (AP)|earthquake
26830731|2021-06-01T17:09:20.920000|43.2903|11.357|11.3|BULLETIN-INGV||||ML|2.1|--|4 km SE Siena (SI)|earthquake
26831081|2021-06-01T17:58:07.730000|43.3687|12.5432|5.6|BULLETIN-INGV||||ML|2.0|--|3 km W Gubbio (PG)|earthquake
26857251|2021-06-04T22:06:04.340000|42.9433|13.1108|10.4|BULLETIN-INGV||||ML|2.1|--|2 km NE Visso (MC)|earthquake
26857711|2021-06-05T01:26:33.880000|42.7918|12.7348|8.5|BULLETIN-INGV||||ML|2.1|--|5 km SW Campello sul Clitunno (PG)|earthquake
26899321|2021-06-09T10:36:55.940000|43.3545|12.522|8.4|BULLETIN-INGV||||ML|2.1|--|5 km W Gubbio (PG)|earthquake
26913101|2021-06-10T01:39:31.570000|43.377|12.5318|7.6|BULLETIN-INGV||||ML|2.4|--|5 km NW Gubbio (PG)|earthquake
26964741|2021-06-12T05:17:59.770000|43.1073|12.6227|7.5|BULLETIN-INGV||||ML|2.9|--|4 km N Assisi (PG)|earthquake
27005221|2021-06-13T21:26:32.600000|42.5755|13.3953|18.0|BULLETIN-INGV||||ML|2.2|--|3 km NE Campotosto (AQ)|earthquake
27005211|2021-06-13T21:26:45.040000|42.583|13.3977|16.0|BULLETIN-INGV||||ML|2.3|--|4 km NE Campotosto (AQ)|earthquake
27007681|2021-06-14T03:31:37.750000|42.9955|13.1453|10.3|BULLETIN-INGV||||ML|2.1|--|5 km SW Acquacanina (MC)|earthquake
27024941|2021-06-14T23:01:53.670000|42.8078|13.3367|20.6|BULLETIN-INGV||||ML|2.0|--|4 km S Montegallo (AP)|earthquake
27048781|2021-06-16T03:29:30.810000|43.4137|12.4767|8.2|BULLETIN-INGV||||ML|2.1|--|5 km SE Pietralunga (PG)|earthquake
27114491|2021-06-18T19:46:05.140000|42.7888|12.7343|7.7|BULLETIN-INGV||||ML|2.5|--|5 km SW Campello sul Clitunno (PG)|earthquake
27125461|2021-06-19T10:10:35.280000|42.8167|12.8973|9.0|BULLETIN-INGV||||ML|2.1|--|2 km W Cerreto di Spoleto (PG)|earthquake
27177021|2021-06-22T03:41:51.170000|43.0793|13.3067|23.5|BULLETIN-INGV||||ML|2.0|--|3 km W Gualdo (MC)|earthquake
