#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
33519831|2022-11-29T14:40:43.560000|43.9832|13.2288|10.0|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33520211|2022-11-29T15:39:16.160000|44.0112|13.2363|10.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33520981|2022-11-29T16:46:59.890000|43.8755|13.3157|9.8|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33521151|2022-11-29T17:14:13.320000|43.9127|13.1698|10.8|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33521181|2022-11-29T17:17:26.720000|43.9533|13.2338|9.6|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33523721|2022-11-30T00:55:52.450000|43.9377|13.3492|8.3|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33530651|2022-11-30T17:40:43.590000|43.9173|13.3622|7.9|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33532811|2022-11-30T22:58:18.550000|43.9322|13.382|8.7|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33533001|2022-11-30T23:52:33.050000|43.9842|13.262|6.4|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33533041|2022-12-01T00:03:02.130000|43.8888|13.3305|9.7|SURVEY-INGV||||ML|3.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33533201|2022-12-01T00:09:01.030000|43.9297|13.3657|8.5|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33533261|2022-12-01T00:56:05.070000|43.9122|13.3422|8.8|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33533981|2022-12-01T03:49:34.040000|43.9183|13.3608|8.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33534031|2022-12-01T03:51:04.190000|43.9573|13.3272|7.2|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33534061|2022-12-01T04:16:34.260000|43.9155|13.3395|8.2|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33534141|2022-12-01T04:42:07.310000|43.8875|13.339|8.8|SURVEY-INGV||||ML|3.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33534281|2022-12-01T04:44:30.640000|43.9562|13.3705|6.5|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33534471|2022-12-01T05:15:19.760000|43.9162|13.3768|8.6|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33536681|2022-12-01T15:46:04.730000|43.8707|13.271|11.5|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33536721|2022-12-01T15:48:47.050000|43.8595|13.3017|4.6|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33538221|2022-12-01T19:32:27.930000|43.8707|13.2715|5.9|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33539791|2022-12-02T01:43:33.200000|43.8692|13.3563|8.4|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33539911|2022-12-02T02:13:19.350000|43.9082|13.3373|14.4|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33540051|2022-12-02T02:15:07.520000|43.9855|13.2643|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33540161|2022-12-02T02:26:42.570000|43.9498|13.3818|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33540421|2022-12-02T04:09:03.190000|43.9123|13.3493|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33540531|2022-12-02T05:18:29.510000|43.9075|13.3752|9.6|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33540581|2022-12-02T05:18:48.930000|43.9028|13.3582|9.0|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33541011|2022-12-02T06:19:53.430000|43.9248|13.3602|9.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33541341|2022-12-02T07:12:54.140000|43.883|13.3397|17.8|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33541681|2022-12-02T08:09:00.870000|43.8083|13.2878|10.2|SURVEY-INGV||||ML|1.3|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33542291|2022-12-02T10:08:54.180000|43.9292|13.3377|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33544001|2022-12-02T15:14:49.610000|43.9222|13.396|7.5|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33544031|2022-12-02T15:16:05.320000|43.9108|13.3812|7.1|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33544341|2022-12-02T15:59:39.040000|43.9072|13.3745|7.4|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33544701|2022-12-02T16:38:35.890000|43.9398|13.3753|7.9|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33545441|2022-12-02T19:34:14.030000|44.0373|13.2743|9.0|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33545841|2022-12-02T20:49:22.860000|43.9003|13.3683|7.6|SURVEY-INGV||||ML|1.3|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33545991|2022-12-02T21:10:26.660000|43.885|13.2998|9.1|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33546541|2022-12-02T23:39:27.510000|44.114|13.3088|10.1|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33546731|2022-12-03T00:56:16.750000|43.8932|13.3512|10.3|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33546771|2022-12-03T00:59:46.050000|43.9262|13.3683|8.5|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33554031|2022-12-04T03:13:35.150000|43.9687|13.202|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33556581|2022-12-04T11:29:12.780000|43.8927|13.3702|8.7|SURVEY-INGV||||ML|2.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33557371|2022-12-04T13:41:19.110000|43.9467|13.3075|25.3|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33557451|2022-12-04T13:46:44.410000|43.9503|13.4013|4.2|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33559591|2022-12-05T02:20:13.920000|43.9117|13.3912|7.4|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33559741|2022-12-05T03:18:03.390000|43.8802|13.3822|8.9|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33562541|2022-12-05T11:16:53.820000|44.0382|13.3082|11.9|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33563481|2022-12-05T12:53:42.540000|43.9078|13.3668|8.2|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33569461|2022-12-05T18:00:47.390000|44.1413|13.2707|9.7|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33569541|2022-12-05T18:09:05.280000|44.0383|13.3408|6.6|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33571941|2022-12-05T23:50:03.640000|43.9427|13.386|10.9|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33575011|2022-12-06T09:12:25.130000|44.2257|13.4848|9.9|SURVEY-INGV||||ML|2.4|--|Adriatico Settentrionale (MARE)|earthquake
33575181|2022-12-06T09:33:48.640000|43.9472|13.3098|9.2|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33577821|2022-12-06T14:59:26.440000|43.9032|13.3722|9.3|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33578451|2022-12-06T16:17:21.400000|44.0103|13.2787|8.3|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33579541|2022-12-06T18:04:04.020000|43.9943|13.2107|11.0|SURVEY-INGV||||ML|1.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33581481|2022-12-07T04:23:17.590000|43.9553|13.2035|24.4|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33582541|2022-12-07T08:08:08.930000|44.0133|13.2433|7.7|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33584401|2022-12-07T11:06:10.980000|43.9202|13.3133|10.0|SURVEY-INGV||||ML|3.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33587951|2022-12-07T21:49:03.980000|44.0025|13.198|7.2|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33588181|2022-12-07T22:53:52.920000|44.0102|13.249|8.2|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33588711|2022-12-08T02:30:49.940000|43.9082|13.2412|8.4|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33589291|2022-12-08T05:30:05.540000|43.913|13.297|9.1|BULLETIN-INGV||||Mw|3.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33589421|2022-12-08T05:32:36.790000|43.9103|13.2725|9.9|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33589571|2022-12-08T05:39:42.130000|43.9723|13.3322|6.9|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33589621|2022-12-08T05:42:14.640000|43.8958|13.2758|16.9|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33589871|2022-12-08T06:14:57.040000|43.9128|13.2428|9.5|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33590351|2022-12-08T06:55:41.970000|43.954|13.3127|9.1|SURVEY-INGV||||ML|3.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33590571|2022-12-08T07:08:18.650000|43.914|13.2888|8.4|BULLETIN-INGV||||Mw|3.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33590841|2022-12-08T07:12:49.820000|43.9532|13.2682|26.2|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33591141|2022-12-08T07:26:08.190000|43.9558|13.3077|7.1|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33591681|2022-12-08T08:06:50.860000|43.9312|13.3175|8.9|SURVEY-INGV||||ML|3.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33591881|2022-12-08T08:13:50.830000|43.9413|13.3258|8.3|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33592001|2022-12-08T08:29:41.540000|43.959|13.3227|10.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33592081|2022-12-08T08:31:19.240000|43.9362|13.3267|23.2|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33592281|2022-12-08T08:42:40.180000|43.956|13.3123|8.7|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33592501|2022-12-08T08:52:41.610000|44.023|13.4037|0.6|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33592591|2022-12-08T09:00:42.200000|43.9532|13.3187|9.8|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33592751|2022-12-08T09:14:26.970000|43.942|13.3293|9.2|SURVEY-INGV||||ML|2.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33593001|2022-12-08T09:39:50.100000|43.918|13.3725|10.0|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33594721|2022-12-08T12:35:31.240000|43.9797|13.3393|4.2|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33597171|2022-12-08T17:56:23.830000|43.9637|13.3103|6.9|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33597421|2022-12-08T18:47:07.800000|43.9748|13.3257|7.5|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33597671|2022-12-08T20:52:52.040000|43.9067|13.3852|8.1|SURVEY-INGV||||ML|1.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33597951|2022-12-08T21:30:37.260000|43.9697|13.3287|9.4|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33598341|2022-12-08T23:10:52.570000|43.976|13.3682|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33600891|2022-12-09T06:59:06.210000|43.9287|13.2168|6.3|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33606951|2022-12-09T12:55:41.910000|43.9478|13.3152|6.2|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33611031|2022-12-09T18:19:40.730000|43.9767|13.3572|2.1|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33611591|2022-12-09T19:34:36.840000|43.9653|13.3383|5.7|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33612921|2022-12-10T01:13:40.970000|43.9517|13.3293|7.0|SURVEY-INGV||||ML|2.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33613331|2022-12-10T02:34:13.330000|43.9372|13.4015|7.0|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33615251|2022-12-10T08:31:02.190000|44.0158|13.3455|27.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33621121|2022-12-10T23:55:20.080000|43.9615|13.3182|7.6|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
